SampleID	host_common_name	study	Compartment	Experiment	MDS1	MDS2	MDS3	MDS4	MDS5
1642.MS00392	Rice	Rice_knight	rhizosphere	NA	1.0314101963427005	-0.0038161602579337224	0.20547205037956368	0.06049834709571814	0.022818215585208298
1642.MS00393	Rice	Rice_knight	rhizosphere	NA	1.0307682871569765	0.024744543024972355	0.11678131399474477	0.22315294057618446	-0.01403065351595968
1642.MS00394	Rice	Rice_knight	rhizosphere	NA	1.0318501906949562	0.02798005079680453	0.08940985665035663	0.19649323248361072	0.0015780286195988564
1642.MS00395	Rice	Rice_knight	rhizosphere	NA	1.0307243414399072	-0.0018187149938911275	0.20232953353526215	0.0941773670925694	0.03177522098196044
1642.MS00396	Rice	Rice_knight	rhizosphere	NA	1.0498609795246472	-0.021382754308429567	0.19973704260066547	0.0821128660388884	0.048314910653680467
1642.MS00397	Rice	Rice_knight	rhizosphere	NA	1.0339332947370201	-0.026868127692027222	0.2031474706625952	0.20393888619607056	0.025529620357379167
1642.MS00398	Rice	Rice_knight	rhizosphere	NA	0.9151755983696165	-0.04772019211479708	0.29337036986105625	-0.31305580555218343	0.23984871180016568
1642.MS00399	Rice	Rice_knight	rhizosphere	NA	1.0127715958891248	-0.017373481347563273	0.26502527305438567	0.06842134212498194	0.045081602572428096
1642.MS00400	Rice	Rice_knight	rhizosphere	NA	0.9784146061589383	-0.02919829175611371	0.28478551144709546	-0.09363375631557494	0.08253755830924418
1642.MS00401	Rice	Rice_knight	rhizosphere	NA	1.0493636923065321	0.0327436364416011	0.10540133912024541	0.24929485558033376	0.02729274429566922
1642.MS00402	Rice	Rice_knight	rhizosphere	NA	1.0636841829577668	0.01136208027015685	0.08516903375148095	0.27549944380626074	-6.068775341265061e-6
1642.MS00403	Rice	Rice_knight	rhizosphere	NA	1.0291414050249044	0.030191691201298252	0.11739155303384663	0.25050853245763355	-0.029414210710208288
1642.MS00404	Rice	Rice_knight	rhizosphere	NA	1.0006704285170684	0.07459573938467877	0.05582275325415762	0.31274098031087	0.03135603932225618
1642.MS00405	Rice	Rice_knight	rhizosphere	NA	1.0434444455870706	0.0189125228583111	0.10138190956932654	0.2943934276356181	-0.03300545390750705
1642.MS00406	Rice	Rice_knight	rhizosphere	NA	1.0132628190709465	0.006571816197083704	0.1709203791447007	0.1807791229031685	-0.049714937242292624
1642.MS00407	Rice	Rice_knight	rhizosphere	NA	1.0210299697271845	-0.0015233953820164327	0.14786134423028077	0.18582423653508898	0.007850918668037917
1642.MS00408	Rice	Rice_knight	rhizosphere	NA	1.0734244965905668	-0.003523996759261062	0.13108791302956382	0.2548693106738332	-0.03943295186142212
1642.MS00409	Rice	Rice_knight	rhizosphere	NA	1.0710710416153264	-0.031698021116737876	0.15272319122832434	0.19204807719166675	0.03668514559033597
1642.MS00410	Rice	Rice_knight	rhizosphere	NA	1.0722889440258503	-0.017924299044465783	0.10853263721501928	0.3473695485282177	-0.018961762084655782
1642.MS00411	Rice	Rice_knight	rhizosphere	NA	1.0672045541451758	-0.015044022273714304	0.17074474039149165	0.21842368208690735	0.009851929495254461
1642.MS00412	Rice	Rice_knight	rhizosphere	NA	1.0479102764929542	-0.050516783614102	0.20824053147975893	0.0413282259475535	0.03373224533344029
1642.MS00413	Rice	Rice_knight	rhizosphere	NA	1.0660122763786275	-0.05343740259273308	0.09247612289102991	0.20401251941711396	0.025362289780628825
1642.MS00414	Rice	Rice_knight	rhizosphere	NA	1.0518791684577977	-0.04706483911707338	0.2089872134586335	0.13370739394785697	0.0036130764354554033
1642.MS00415	Rice	Rice_knight	rhizosphere	NA	1.073370419380297	-0.08233463007237306	0.20617046156115101	0.12672077843244905	0.057925019761047934
1642.MS00416	Rice	Rice_knight	rhizosphere	NA	1.0439359355774906	-0.026273283752517862	0.2398389950488451	0.13985111713266907	0.005119864260667097
1642.MS00417	Rice	Rice_knight	rhizosphere	NA	1.0701861830834087	-0.018885150662933517	0.1167889723847993	0.20941993184137642	0.044901467729155396
1642.MS00418	Rice	Rice_knight	rhizosphere	NA	1.063665656360006	-0.03525303268097596	0.16869905485003683	0.1746686230174279	0.05091834346231195
1642.MS00419	Rice	Rice_knight	rhizosphere	NA	1.0714757111891604	-0.0978653680619932	0.14025321397663099	0.1936747535685129	0.02716324068505994
1642.MS00420	Rice	Rice_knight	rhizosphere	NA	1.0613082894447823	-0.0637562722789229	0.1669355441690634	0.15638303742336082	0.0964975430484235
1642.MS00421	Rice	Rice_knight	rhizosphere	NA	1.0239322306184915	0.03537610075210949	0.11970913674068659	0.15821827207991396	0.029382493796985917
1642.MS00422	Rice	Rice_knight	rhizosphere	NA	1.0363820136831368	0.015689161821350352	0.07254446177752831	0.28139782412516845	7.540676505853754e-4
1642.MS00423	Rice	Rice_knight	rhizosphere	NA	1.0455225747692516	0.02397257510416489	0.10007360503215926	0.29424948857415484	-0.06392536926260271
1642.MS00424	Rice	Rice_knight	rhizosphere	NA	1.043611611962089	0.009597740703467588	0.08812376769158287	0.2363773774481014	0.038426177706880185
1642.MS00425	Rice	Rice_knight	rhizosphere	NA	1.0197854397319452	0.03079060636346352	0.11888883162720963	0.14328459306629107	0.005702666047373428
1642.MS00426	Rice	Rice_knight	rhizosphere	NA	1.0035757214402417	0.04428912332897268	0.14811328201501625	0.1453392022646523	0.023815311963077457
1642.MS00427	Rice	Rice_knight	rhizosphere	NA	1.0400393178104212	0.015790584315391445	0.2079958951063351	0.08671145495140625	0.09489621399858778
1642.MS00428	Rice	Rice_knight	rhizosphere	NA	1.0111183162066888	0.0652885821480195	0.23581236885385032	0.08338710846899802	0.08064319531561161
1642.MS00429	Rice	Rice_knight	rhizosphere	NA	0.9903475680259339	0.016345908190352955	0.21214399426693487	-0.10152767009164168	0.20714598721004995
1642.MS00430	Rice	Rice_knight	rhizosphere	NA	1.0423268113427469	0.015171969648195041	0.23451013766221665	0.14929117302357234	0.07111233193371788
1642.MS00431	Rice	Rice_knight	rhizosphere	NA	1.0710286261350956	-0.034313265448045825	0.13536887403391393	0.1895368767866758	0.02300523674611517
1642.MS00432	Rice	Rice_knight	rhizosphere	NA	1.0524772398288469	-0.029828732346392144	0.09781846133584682	0.2886811979381466	-0.07302273994212154
1642.MS00433	Rice	Rice_knight	rhizosphere	NA	1.0578428769379924	-0.04397803382751634	0.030805404560522085	0.2481899806679394	0.008148941490841779
1642.MS00434	Rice	Rice_knight	rhizosphere	NA	1.0691598123598933	-0.0592666027222689	0.18599323210624802	0.12085578935119862	0.057478820258048846
1642.MS00435	Rice	Rice_knight	rhizosphere	NA	1.0615143694442852	-0.026442162979641633	0.10211065441313448	0.20736627336344063	0.04894199526469274
1642.MS00436	Rice	Rice_knight	rhizosphere	NA	1.0483353771855946	-0.018561386451548798	0.18025035824285282	0.10525743630088612	0.07235239367679067
1642.MS00437	Rice	Rice_knight	rhizosphere	NA	1.0770045490155573	-0.03910260355134625	0.10297606900451403	0.24426337392524428	0.0648090341276509
1642.MS00438	Rice	Rice_knight	rhizosphere	NA	1.07261537076104	-0.06830592908941613	0.16176060756351027	0.19037501117638259	0.03555674581607233
1642.MS00439	Rice	Rice_knight	rhizosphere	NA	1.0636174230793551	-0.04488441895585019	0.16233437674012507	0.12093487496005353	0.09008113109946896
1642.MS00440	Rice	Rice_knight	rhizosphere	NA	1.0396529890582176	0.0026415236977810922	0.18032265152295682	0.11877850264465926	0.03880133029610269
1642.MS00441	Rice	Rice_knight	rhizosphere	NA	1.072622303915304	-0.049990578558620054	0.13823405062806363	0.20923468265517065	0.03132370885029564
1642.MS00442	Rice	Rice_knight	rhizosphere	NA	1.0948005173423607	-0.11032080347957898	0.11229756558247579	0.2673630519228911	0.03271841534149367
1642.MS00443	Rice	Rice_knight	rhizosphere	NA	1.0915744566388432	-0.08101539269090126	0.13602471502657365	0.27815632727427786	-8.277287211646896e-4
1642.MS00444	Rice	Rice_knight	rhizosphere	NA	1.0867707598684708	-0.12156354089205008	0.21331144855846648	0.14194491208839513	-0.014239273448216851
1642.MS00445	Rice	Rice_knight	rhizosphere	NA	1.0869114306512793	-0.06642170584348472	0.17255362411598374	0.12171935293181459	0.03762258246457003
1642.MS00446	Rice	Rice_knight	rhizosphere	NA	1.0623741046979127	-0.03222825596919718	0.003854455228149842	0.40280986454503864	-0.02807398516575271
1642.MS00447	Rice	Rice_knight	rhizosphere	NA	1.0818955833988049	-0.11647002829339122	0.20673338063978333	0.0470652379004255	0.11446868473662425
1642.MS00448	Rice	Rice_knight	rhizosphere	NA	1.0625451498858274	-0.10836474081873175	0.2078152813221314	0.13941580409183166	-0.007601525959285665
1642.MS00449	Rice	Rice_knight	rhizosphere	NA	1.084974767431498	-0.0614534235765361	0.08922888925413507	0.2996692964437556	0.03561178807973111
1642.MS00450	Rice	Rice_knight	rhizosphere	NA	1.0877915257288664	-0.07438803987620053	0.11341874030153233	0.2965896478608124	-0.013820311915701792
1642.MS00451	Rice	Rice_knight	rhizosphere	NA	1.0769395928897376	-0.05298345416009907	0.064717109382039	0.31381692620233825	-0.01890611902741349
1642.MS00452	Rice	Rice_knight	rhizosphere	NA	1.041357988807682	-0.06794171257347865	0.13055340245186844	0.22021474000533942	-0.08410596556151598
1642.MS00453	Rice	Rice_knight	rhizosphere	NA	1.0675516871008661	-0.08937655753631132	0.11913367864504254	0.33595603929342044	-0.14829315882575372
1642.MS00454	Rice	Rice_knight	rhizosphere	NA	1.0149427938679692	-0.03438961162935054	0.2177607499118562	0.05851171784830055	-0.016714179756924772
1642.MS00456	Rice	Rice_knight	rhizosphere	NA	1.063601753582286	-0.07719220986013173	0.06350066239308304	0.3258420822824145	-0.04560753455642132
1642.MS00457	Rice	Rice_knight	rhizosphere	NA	1.0677536302233068	-0.018636724064557388	0.10867572411341951	0.2935100309326647	-0.07689487518093636
1642.MS00458	Rice	Rice_knight	rhizosphere	NA	1.055371117064651	-0.033930087660895475	-0.010753298208344515	0.41186726455119943	-0.06577316935443198
1642.MS00459	Rice	Rice_knight	rhizosphere	NA	1.0846833486365481	-0.06351578716743574	0.09118100586912048	0.27608458020395416	-0.07336272912057637
1642.MS00460	Rice	Rice_knight	rhizosphere	NA	1.0943648171496765	-0.049405996113140824	0.08956687311424785	0.3152386508433826	-0.007466490328087736
1642.MS00461	Rice	Rice_knight	rhizosphere	NA	1.0114411277317006	3.215090729601185e-4	0.20735169830113537	0.04157041843324497	0.09477014711832368
1642.MS00462	Rice	Rice_knight	rhizosphere	NA	1.0631134694615143	-0.01294687108531569	0.041393173767259796	0.34863896361428703	-0.07635411989593509
1642.MS00463	Rice	Rice_knight	rhizosphere	NA	1.0160980228283767	-0.005748903070043193	0.17708470388970188	0.07796361523888419	0.09965591972154793
1642.MS00464	Rice	Rice_knight	rhizosphere	NA	0.9901768614502823	0.022963998736078944	0.09087665066536046	0.2638146915477561	-0.07406591575462962
1642.MS00465	Rice	Rice_knight	rhizosphere	NA	0.9700666653011489	0.03094691264980101	0.2346221563001933	0.029784509120835363	0.04916792064580983
1642.MS00466	Rice	Rice_knight	rhizosphere	NA	1.0335866972287155	-0.045085715173203963	0.19576493770167927	0.2006636931850618	-0.05615643048061031
1642.MS00467	Rice	Rice_knight	rhizosphere	NA	1.0330259261912145	-0.045502991929967096	0.24612376715898188	0.13295069075473065	-0.06730105649131744
1642.MS00468	Rice	Rice_knight	rhizosphere	NA	1.0722161110070827	-0.06976643301165251	0.1610731356329142	0.23396956074742897	-0.03887640351572559
1642.MS00469	Rice	Rice_knight	rhizosphere	NA	1.0371170645324252	-0.04585211024188166	0.21235041668747287	0.07777103797410446	0.07978039222451436
1642.MS00470	Rice	Rice_knight	rhizosphere	NA	1.0490811354016953	-0.02156903376235464	0.12832624500269044	0.21138115964177143	-0.04769066948153148
1642.MS00471	Rice	Rice_knight	rhizosphere	NA	1.043109344918128	-0.01861174622233266	0.18444272301609912	0.04816598461312639	0.08534532615370197
1642.MS00472	Rice	Rice_knight	rhizosphere	NA	0.9947268174513587	0.010913360708053961	0.17684343387180798	0.12142568594769178	-0.03925806163773565
1642.MS00473	Rice	Rice_knight	rhizosphere	NA	1.0649916814089175	-0.015091610484234864	0.051237060191519135	0.32912262650858065	-0.07005881959312958
1642.MS00474	Rice	Rice_knight	rhizosphere	NA	1.0587455322311172	-0.016873788922383653	0.17781316504594807	0.18400686708151479	-0.05041973604619108
1642.MS00475	Rice	Rice_knight	rhizosphere	NA	0.9887323932038318	-0.02312684985519945	0.17102204906638768	0.08051745513046887	0.01026591333691975
1642.MS00476	Rice	Rice_knight	rhizosphere	NA	1.0594721668164329	-0.02865259953567957	0.13693674692064386	0.2777998358483252	0.006241188464479062
1642.MS00477	Rice	Rice_knight	rhizosphere	NA	1.0311698830830363	-0.025319763629137793	0.21253758741084414	0.09337845506379149	0.029505574749775026
1642.MS00478	Rice	Rice_knight	rhizosphere	NA	1.0473856630714542	-0.06785415097621529	0.24417338746715767	0.03570864171080903	0.04463680076925667
1642.MS00479	Rice	Rice_knight	rhizosphere	NA	1.0689749022843502	-0.019801972282533966	0.1491194522994072	0.1443114937149272	0.05435896241097263
1642.MS00480	Rice	Rice_knight	rhizosphere	NA	1.026973248002628	-0.022487868101974864	0.18382793332029032	0.004205121576932886	0.14338979821928158
1642.MS00481	Rice	Rice_knight	rhizosphere	NA	1.0692684634151737	-0.07349677665186581	-1.8733738142141457e-5	0.4108461587694368	-0.04174713154033591
1642.MS00482	Rice	Rice_knight	rhizosphere	NA	1.0461791881020253	-0.10379268230425119	0.2204697617113961	0.026071975186273307	0.11934461793893841
1642.MS00483	Rice	Rice_knight	rhizosphere	NA	1.0650366052207858	-0.10968948092928585	0.12776433703046042	0.24108160393111297	0.012720886057216352
1642.MS00484	Rice	Rice_knight	rhizosphere	NA	1.044491808234609	-0.12666436767047978	0.28294445224733533	0.03611754189365002	0.044029383786391006
1642.MS00485	Rice	Rice_knight	rhizosphere	NA	1.0637795406157449	-0.05915705142848961	0.2299288104690339	0.15972562206312826	-0.01825403137021854
1642.MS00486	Rice	Rice_knight	rhizosphere	NA	1.0780735153834342	-0.09472979088248819	0.1825316026519683	0.2146191813707328	-0.034659562742043064
1642.MS00487	Rice	Rice_knight	rhizosphere	NA	1.0886241159663845	-0.11630317810971151	0.19019909875576774	0.182121216061105	0.024648137748706878
1642.MS00488	Rice	Rice_knight	rhizosphere	NA	1.063927784910327	-0.0828469410439474	0.1908026045673702	0.2798954222627166	-0.07039620853350545
1642.MS00489	Rice	Rice_knight	rhizosphere	NA	1.0634719457628585	-0.09750317670155105	0.21929565528460726	0.1655245289713176	0.03171839008943743
1642.MS00490	Rice	Rice_knight	rhizosphere	NA	1.0408750121829884	-0.059329783556931956	0.1999879752237291	0.17174617514164142	0.005997967824587322
1642.MS00491	Rice	Rice_knight	rhizosphere	NA	1.0336771363924238	-0.052446178403763116	-0.08345829637350112	0.3325578753394585	-0.05221071398751898
1642.MS00492	Rice	Rice_knight	rhizosphere	NA	1.0837365157551069	-0.045970542249671224	0.09035268774358371	0.26985587105613146	-0.020543778555958167
1642.MS00493	Rice	Rice_knight	rhizosphere	NA	1.065993111496889	-0.011175674171658103	0.07860053653331195	0.3570432362451581	-0.039756540059642714
1642.MS00494	Rice	Rice_knight	rhizosphere	NA	1.0559946733025827	-0.022361472214465584	0.03818248029113906	0.3403075045625989	-0.08584417728113221
1642.MS00495	Rice	Rice_knight	rhizosphere	NA	1.0509854983378202	-0.07521731325898631	0.20915747188155268	0.05413413465831078	0.036597849141579875
1642.MS00496	Rice	Rice_knight	rhizosphere	NA	1.063140069956465	0.0020096421440124307	0.12318468600520444	0.2928048489990035	-0.09219133831591106
1642.MS00497	Rice	Rice_knight	rhizosphere	NA	1.0391539735113087	-0.03707893026856945	0.1817366774250579	0.12426844137147262	0.005716558271619655
1642.MS00498	Rice	Rice_knight	rhizosphere	NA	1.04327844412343	-0.012189603259120966	0.20966457305935374	0.07996845385736878	0.0632994029939025
1642.MS00499	Rice	Rice_knight	rhizosphere	NA	1.0240893102448643	0.05019997920688904	0.11011143895008495	0.26646016003455886	-0.0059225001045051
1642.MS00500	Rice	Rice_knight	rhizosphere	NA	1.0803902049926104	-0.03790716051933168	0.09626032572164879	0.24449989706879596	-0.037949372170086294
1642.MS00501	Rice	Rice_knight	rhizosphere	NA	1.0819899470414438	-0.07517709352037819	0.1669664158351721	0.14357833479724436	0.03322040655443489
1642.MS00502	Rice	Rice_knight	rhizosphere	NA	1.0689837234169028	-0.055631140762089554	0.17448958910184686	0.09056604235402266	0.028022302002856478
1642.MS00503	Rice	Rice_knight	rhizosphere	NA	1.0582882073465558	-0.016915086771602937	0.1597596503575435	0.11332761012454391	0.03892403906692758
1642.MS00504	Rice	Rice_knight	rhizosphere	NA	0.9612400828986494	0.04425507320527322	0.20476454422216728	-0.09882971247373899	0.15471593796729866
1642.MS00505	Rice	Rice_knight	rhizosphere	NA	1.0743666008344983	-0.0255903766242087	0.09994935600457629	0.22839930202393038	-0.03611428952437231
1642.MS00506	Rice	Rice_knight	rhizosphere	NA	1.0717867816890339	-0.03197075320614116	0.06335414391880079	0.25789574629995504	0.044827515887090316
1642.MS00507	Rice	Rice_knight	rhizosphere	NA	1.0321437285118988	-0.015055657460254671	0.2540659791889071	0.0860639350632183	-0.01383619126865671
1642.MS00508	Rice	Rice_knight	rhizosphere	NA	1.0773595541567655	-0.08441145493172254	0.2176407927642055	0.06774829940749569	0.05619495165934469
1642.MS00509	Rice	Rice_knight	rhizosphere	NA	1.05138238983497	-0.06356153412102558	0.2551026111694921	0.014304316534663655	0.04737497597970474
1642.MS00510	Rice	Rice_knight	rhizosphere	NA	1.0753278742840748	-0.06059816056588461	0.198137505889148	0.08674865326730127	0.03642526586032043
1642.MS00511	Rice	Rice_knight	rhizosphere	NA	1.052209291477667	-0.06312694638526073	0.2275559347829095	0.037912173661650526	0.08169938595456988
1642.MS00512	Rice	Rice_knight	rhizosphere	NA	1.023663559560557	-0.03485113608160707	0.2052542787862512	0.08335675472719874	-0.007033137352701
1642.MS00513	Rice	Rice_knight	rhizosphere	NA	1.0371950165190267	-0.029618732101674084	0.20926673562185547	0.05843904736800849	0.03699312846063596
1642.MS00514	Rice	Rice_knight	rhizosphere	NA	1.0606895776930172	-0.03457645036949874	0.16720348725219492	0.19486288380251535	-0.035449094277594635
1642.MS00515	Rice	Rice_knight	rhizosphere	NA	1.0745796441912625	-0.06517024082714361	0.17572391129463102	0.19571517485246198	-0.022909216598135343
1642.MS00516	Rice	Rice_knight	rhizosphere	NA	1.0959587154808992	-0.06502458607593546	0.13008535990649825	0.23224621119710642	0.0015357048879395326
1642.MS00517	Rice	Rice_knight	rhizosphere	NA	1.0665103991082707	-0.04995797819995733	0.13923513767461726	0.15685136279071435	0.044517342451218654
1642.MS00518	Rice	Rice_knight	rhizosphere	NA	1.0662555553399822	-0.06066736091212141	0.1716990564286006	0.2057817146765135	-0.05861283844330705
1642.MS00519	Rice	Rice_knight	rhizosphere	NA	1.0260546261662735	-0.05567184028585049	0.2782167665806871	-0.04102929219559572	0.15870051889779424
1642.MS00520	Rice	Rice_knight	rhizosphere	NA	1.0373909316672025	-0.07938769525444797	0.2874928673607492	-0.06493205797863232	0.11174611321405616
1642.MS00521	Rice	Rice_knight	rhizosphere	NA	1.02093058580327	-0.04610384695278052	0.2515077968974236	-0.03006973323291833	0.10534541718287661
1642.MS00522	Rice	Rice_knight	rhizosphere	NA	1.0701993580094509	-0.08037385828281617	0.19960266963970258	0.10919903541789312	0.024406177620667626
1642.MS00523	Rice	Rice_knight	rhizosphere	NA	1.0891235654725395	-0.09590428955558515	0.14619002272784098	0.17758689875243366	0.080687711459769
1642.MS00524	Rice	Rice_knight	rhizosphere	NA	1.0870572149122408	-0.07543332129701222	0.029366263181660534	0.3450032637147709	0.01885267423074456
1642.MS00525	Rice	Rice_knight	rhizosphere	NA	1.086492812894542	-0.07601156965579525	0.12249332501906329	0.1588722430133054	0.07741525438623717
1642.MS00526	Rice	Rice_knight	rhizosphere	NA	1.085220377700792	-0.059081277173921226	0.13318032428669258	0.24566869594432494	-2.988670036185756e-4
1642.MS00527	Rice	Rice_knight	rhizosphere	NA	1.0842914050608639	-0.1042796351369848	0.14069399368356464	0.14057359409510592	0.1146459442346468
1642.MS00528	Rice	Rice_knight	rhizosphere	NA	1.0842648058922015	-0.14010745185713297	0.2273224459745185	0.02225428484557623	0.09853903189461585
1642.MS00529	Rice	Rice_knight	rhizosphere	NA	1.1017427098322006	-0.08220244036822266	0.14166399598562288	0.25915347621080453	0.016809752102317804
1642.MS00530	Rice	Rice_knight	rhizosphere	NA	1.0716924919037183	-0.03222468394717216	0.13663189555405503	0.31853549918392904	-0.06461650629766703
1642.MS00531	Rice	Rice_knight	rhizosphere	NA	1.0425489359475981	-0.06097482252979983	0.20278129629368924	0.2070709901475911	-0.09413977766017957
1642.MS00532	Rice	Rice_knight	rhizosphere	NA	1.0626292657678318	-0.009621208997447006	0.11209305429261841	0.24852407728663206	0.053567005167448264
1642.MS00533	Rice	Rice_knight	rhizosphere	NA	1.0504500039053786	-0.04295233268557184	0.17690364986284546	0.18814361251021103	-0.0520320308408565
1642.MS00534	Rice	Rice_knight	rhizosphere	NA	0.9416910416449177	0.04652576981153636	0.10697878782686847	0.005348310299922636	0.05609266288190687
1642.MS00535	Rice	Rice_knight	rhizosphere	NA	1.0716788832025388	-0.022407107594403015	0.11044845998762848	0.2602343592532604	-0.021580797111789077
1642.MS00536	Rice	Rice_knight	rhizosphere	NA	1.0583990140965418	-0.009250236179066935	0.06094566434096126	0.3071357990901002	-0.07283157844385214
1642.MS00537	Rice	Rice_knight	rhizosphere	NA	1.044778979544338	-0.021341504044848757	0.1839826890964676	0.13302924938639263	0.03411919731910934
1642.MS00538	Rice	Rice_knight	rhizosphere	NA	1.0811740235574132	-0.026348312631235143	0.08602490899039823	0.240611430020637	0.0019770393782079236
1642.MS00539	Rice	Rice_knight	rhizosphere	NA	1.0625279396186902	7.799088950359737e-4	0.08124850716793297	0.19045392006385567	0.04474314348462125
1642.MS00540	Rice	Rice_knight	rhizosphere	NA	1.0519108913808646	-0.035381166545180254	0.17687007054417292	0.17367277797424438	-0.01797276036395993
1642.MS00541	Rice	Rice_knight	rhizosphere	NA	0.9981497173234714	-0.05390229318701533	0.21941219695084904	0.1765892880916966	-0.22461092722008014
1642.MS00542	Rice	Rice_knight	rhizosphere	NA	1.0005815775658624	-0.009673173923185431	0.21243033792129373	0.13326571410534768	-0.05248968438448208
1642.MS00543	Rice	Rice_knight	rhizosphere	NA	0.963351268666336	0.02855280019990062	0.2422260951651697	-0.06721175635757232	0.09541256799559618
1642.MS00544	Rice	Rice_knight	rhizosphere	NA	1.0356376773897287	0.014047211561642436	0.07070760370322689	0.37287207006915735	-0.06373991274862373
1642.MS00545	Rice	Rice_knight	rhizosphere	NA	1.0745995887861275	-0.04316384600226769	0.14618473771622476	0.23868939674465622	-0.0661619144228669
1642.MS00546	Rice	Rice_knight	rhizosphere	NA	1.0479523160030093	-0.06389962014514264	-0.02630337681841378	0.39079727348659066	-0.03978708883665276
1642.MS00547	Rice	Rice_knight	rhizosphere	NA	1.0757847188843355	-0.03826189039874629	0.09941047864335777	0.3088106643153919	-0.016700022839116615
1642.MS00548	Rice	Rice_knight	rhizosphere	NA	1.0748136312871295	-0.06658718026211977	0.21186875593455376	0.1012194137561917	0.03708386240422022
1642.MS00549	Rice	Rice_knight	rhizosphere	NA	1.0720863359295072	-0.025015127979358828	0.11813380011491598	0.32667471471884213	-0.047859451682912744
1642.MS00550	Rice	Rice_knight	rhizosphere	NA	1.0220676536372573	0.007494082426107444	0.19148029085719837	0.15941289992341853	-0.022096764495062406
1642.MS00551	Rice	Rice_knight	rhizosphere	NA	1.0366206593362624	-0.08623437603022123	0.02259849503476526	0.24898117970856876	-0.03389904685318531
1642.MS00552	Rice	Rice_knight	rhizosphere	NA	1.0208946808287296	-0.07137364189754729	0.2726792112868547	-0.06428571408395563	0.11333079084890609
1642.MS00553	Rice	Rice_knight	rhizosphere	NA	1.0562158650619966	-0.15516627834245467	0.0010091106449560147	0.2814002286148159	-0.02530992821237943
1642.MS00554	Rice	Rice_knight	rhizosphere	NA	1.041952079426259	-0.0851187224336123	0.2567823875454134	-0.09680497411241651	0.14859652969133416
1642.MS00555	Rice	Rice_knight	rhizosphere	NA	1.0353777449997421	-0.11793368240469951	-0.01716220866657887	0.31713697247633804	-0.11240009061326363
1642.MS00556	Rice	Rice_knight	rhizosphere	NA	1.0758724730067288	-0.0500170968688726	0.10732855039062122	0.23895478193137137	-0.0034943641802848767
1642.MS00557	Rice	Rice_knight	rhizosphere	NA	1.0561571362231905	-0.10264517935584205	0.03752827081165159	0.26611317681337016	0.003110625967815154
1642.MS00558	Rice	Rice_knight	rhizosphere	NA	1.045380756845932	-0.04058046555015299	0.03852823599174474	0.34516715407719356	-0.04642135199037502
1642.MS00559	Rice	Rice_knight	rhizosphere	NA	1.086838392994203	-0.05829132545802817	0.09936442369755602	0.2645590639621459	0.005199687690994397
1642.MS00560	Rice	Rice_knight	rhizosphere	NA	1.0670621164333023	-0.03913429713937528	0.02346867153291287	0.2703814309553084	0.02727440634614439
1642.MS00561	Rice	Rice_knight	rhizosphere	NA	1.0388544730452447	-0.0050391856116455275	0.13497599058979093	0.19273695822416548	0.037983230119818856
1642.MS00562	Rice	Rice_knight	rhizosphere	NA	1.0783569604602097	-0.031302144684770425	0.11061975437288753	0.21916674090611912	-0.011419626288822982
1642.MS00564	Rice	Rice_knight	rhizosphere	NA	0.9803766982233303	-0.02625437695269205	0.17810515781602118	0.11192781996238656	-0.0075243888849108416
1642.MS00565	Rice	Rice_knight	rhizosphere	NA	1.018071819563358	-8.403337186735438e-4	0.20769735796237362	0.10556157450679393	-0.027642101353843356
1642.MS00566	Rice	Rice_knight	rhizosphere	NA	0.9924362149724574	-0.034698419658551576	0.2577136380521217	-0.12608055080531827	0.07113618500332775
1642.MS00567	Rice	Rice_knight	rhizosphere	NA	1.0532322791021258	-0.014611006953004692	0.20973813071804012	0.10134712685967064	0.0018122533597863487
1642.MS00568	Rice	Rice_knight	rhizosphere	NA	1.0489611852249674	-0.001449008212409583	0.16189471523314025	0.11889703801601229	0.01080952662629774
1642.MS00569	Rice	Rice_knight	rhizosphere	NA	1.082146079157914	-0.04283503634591477	0.06329919502018827	0.30277672299875336	-0.05860826133133718
1642.MS00570	Rice	Rice_knight	rhizosphere	NA	0.9349063211395416	-0.03571238867370714	0.22468251253227758	-0.24950368963311745	0.1141254071184722
1642.MS00571	Rice	Rice_knight	rhizosphere	NA	1.0646183498539807	-0.08848754073325993	0.1600879722993439	0.03609810885027179	0.07445672556450515
1642.MS00572	Rice	Rice_knight	rhizosphere	NA	1.0754335830222088	-0.04983289923605511	0.1305347315107887	0.22466978335299784	-0.016662165883573467
1642.MS00573	Rice	Rice_knight	rhizosphere	NA	1.0704198337248576	-0.05124518372300164	0.10880508428782	0.19266597658576268	-0.02210409755683106
1642.MS00574	Rice	Rice_knight	rhizosphere	NA	1.072203830164139	-0.02876373754051814	0.0772016687773128	0.28172058235762837	-0.04580386519523115
1642.MS00575	Rice	Rice_knight	rhizosphere	NA	1.0354671100034607	-0.044376234330654636	0.21431012084905174	-0.03061787511466141	0.1432368463955121
1642.MS00576	Rice	Rice_knight	rhizosphere	NA	1.0692907850772804	-0.015384695233686135	0.12969294522562042	0.2098121185814933	0.0074826092982258775
1642.MS00577	Rice	Rice_knight	rhizosphere	NA	1.0742585480840254	-0.04101963121469949	0.17949345144184262	0.0532280950924221	0.06253135027969159
1642.MS00578	Rice	Rice_knight	rhizosphere	NA	1.0161047975656454	-0.05480915133616462	0.27536494510848175	-0.04444975264874913	0.08915216007618486
